config_index,config_label,tune_return,holdout_return,tune_trades,tune_exposure,holdout_trades,holdout_exposure
144,st10x3_rsinone_adx14>30,0.386850010161641,0.47246074618267886,14,0.16207777462390008,10,0.1807792207792208
145,st10x3_rsi14>40_adxnone,0.346985485071601,1.38895632378183,50,0.551234743116662,26,0.5163636363636364
146,st10x3_rsi14>40_adx7>20,0.3151271553750059,1.1884926613165656,50,0.5398807834232189,26,0.5111688311688312
147,st10x3_rsi14>40_adx7>30,0.20162281200847398,1.0397618145989314,47,0.4794209480556344,26,0.4701298701298701
148,st10x3_rsi14>40_adx14>20,-0.25994729947938533,0.8894113534600765,42,0.37950610275333524,19,0.37922077922077924
149,st10x3_rsi14>40_adx14>30,0.386850010161641,0.47246074618267886,14,0.16207777462390008,10,0.1807792207792208
150,st10x3_rsi14>50_adxnone,0.34772670328450905,1.3816814126709076,50,0.547828555208629,26,0.5132467532467533
151,st10x3_rsi14>50_adx7>20,0.26912178318089386,1.181828207295586,50,0.5356230485381777,26,0.5080519480519481
152,st10x3_rsi14>50_adx7>30,-0.011903978448361996,1.0724923375510436,46,0.4626738575078059,24,0.46025974025974026
153,st10x3_rsi14>50_adx14>20,-0.23975469956940754,0.8836576695138514,41,0.37042293499858076,19,0.3761038961038961
154,st10x3_rsi14>50_adx14>30,0.2620377033228478,0.47964323271223197,14,0.15242690888447347,9,0.16623376623376623
155,st10x3_rsi14>60_adxnone,0.3088058503889457,0.9233847796141861,44,0.4655123474311666,25,0.4649350649350649
156,st10x3_rsi14>60_adx7>20,0.27823888045722533,0.8339521033670025,44,0.46466080045415836,25,0.45454545454545453
157,st10x3_rsi14>60_adx7>30,-0.005932191742570203,0.832306543138563,42,0.41810956571104174,24,0.42233766233766235
158,st10x3_rsi14>60_adx14>20,-0.2528562577649335,0.6136188936919267,38,0.33295486801021856,19,0.33974025974025973
159,st10x3_rsi14>60_adx14>30,0.29140553950015335,0.3749319150792494,12,0.1268804995742265,8,0.14337662337662338
160,st10x3_rsi28>40_adxnone,0.346985485071601,1.38895632378183,50,0.551234743116662,26,0.5163636363636364
161,st10x3_rsi28>40_adx7>20,0.3151271553750059,1.1884926613165656,50,0.5398807834232189,26,0.5111688311688312
162,st10x3_rsi28>40_adx7>30,0.19552426613765506,1.0397618145989314,47,0.4797047970479705,26,0.4701298701298701
163,st10x3_rsi28>40_adx14>20,-0.2342523251593297,0.8894113534600765,42,0.3797899517456713,19,0.37922077922077924
164,st10x3_rsi28>40_adx14>30,0.386850010161641,0.47246074618267886,14,0.16207777462390008,10,0.1807792207792208
165,st10x3_rsi28>50_adxnone,0.36244718678887966,1.203144964353085,49,0.5339199545841612,26,0.5033766233766234
166,st10x3_rsi28>50_adx7>20,0.28531187631543364,1.0182732259711265,49,0.5219982969060459,26,0.49818181818181817
167,st10x3_rsi28>50_adx7>30,0.10084952767903066,0.8832822974789252,45,0.4657961964235027,25,0.4561038961038961
168,st10x3_rsi28>50_adx14>20,-0.26354835755961314,0.7424542539888201,40,0.3499858075503832,19,0.36623376623376624
169,st10x3_rsi28>50_adx14>30,0.32448787904923115,0.3749319150792494,13,0.14618223105307976,8,0.14337662337662338
170,st10x3_rsi28>60_adxnone,0.13853803112998486,0.1367448860800793,27,0.2753335225659949,19,0.32311688311688314
171,st10x3_rsi28>60_adx7>20,0.13297662604579052,0.24174937122055273,27,0.27504967357365884,18,0.307012987012987
172,st10x3_rsi28>60_adx7>30,0.010924813054694615,0.307611199267082,27,0.2455293783707068,17,0.29714285714285715
173,st10x3_rsi28>60_adx14>20,0.011209679562049324,0.3488532675077711,25,0.2304853817768947,16,0.28415584415584416
174,st10x3_rsi28>60_adx14>30,0.2163552759534766,0.3619739814260765,12,0.12319046267385751,8,0.14285714285714285
175,st10x4_rsinone_adxnone,0.028268741732343727,0.7136339518326382,34,0.518592108998013,20,0.5802597402597403
