date,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA,JPM,JNJ,XOM,PG,KO,WMT,DIS,INTC,CSCO,BA,GE,PFE,T,SPY,QQQ
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003602338237373271,0.0,0.0,-0.035597942315661046,-0.0346534299515362,0.0,0.0,0.0,-0.0037036623013811942,0.0,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006152030693095667,-0.0031744922796616004,0.0,0.0,0.0,-0.005745177349886665,0.0,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023362783789518282,-0.020088486173591824,0.0,0.0,0.0,0.0030592597934027133,0.0,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014516528220349878,0.0032502265935305807,0.0,0.0,0.0,-0.004744193165534649,0.0,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013301042386108297,-0.013954610628935438,0.0,0.0,0.0,-0.015662487167785066,0.0,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006694439418797604,0.0,0.0,0.0,0.0,0.006535814371968041,0.007834286793560574,0.0,0.0,0.0,0.00311316371515602,0.0,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006503945364797592,0.0,0.0,0.0,0.0,0.002638197683529908,0.01228654313531008,0.0,0.0,0.0,0.0048278207073346735,0.0,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010638283723122033,0.0,0.0,0.0,0.0,0.011940953819084443,0.005697438328117421,0.0,0.0,0.0,-0.0006865680864923673,0.0,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245952043926193,0.0,0.0,0.0,0.0,0.007399895899913522,-0.004433677305225148,0.0,0.0,0.0,0.004120821608374126,0.0,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002649428167773582,0.0,0.0,0.0,0.0,-0.0009927659302647607,-0.0012369684339543774,0.0,0.0,0.0,-0.005813819221649141,0.0,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01613748120110181,0.0,0.0,0.0,0.0,-0.00854508891149608,-0.013871765363768773,0.0,0.0,0.0,-0.004816001425739791,0.0,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0204356850825137,0.0,0.0,0.0,0.0,-0.0034077087194965827,-0.019341657935666334,0.0,0.0,0.0,-0.010369842836942422,0.0,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02470462990301503,0.0,0.0,0.0,0.0,0.004625912564755641,0.007171996780700685,0.0,0.0,0.0,-0.004191283378006894,0.0,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032085481139152106,0.0,0.0,0.0,0.0,-0.02262261471813143,-0.02644976047911085,0.0,0.0,0.0,-0.02244823157484621,0.0,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002035561574036282,0.0,0.0,0.0,0.0,0.00696427162888158,-0.011233044536380632,0.0,0.0,0.0,0.006099875543236433,0.0,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00932376541887825,0.0,0.0,0.0,0.0,0.015866701550382833,0.015852036891869536,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019342204034958455,0.0,0.0,0.0,0.0,0.029835838121951896,0.017685753032853357,0.0,0.0,0.0,0.012125383935371437,0.0,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02917033462100116,0.0,0.0,0.0,0.0,-0.004666648319739619,-0.00178919311624548,0.0,0.0,0.0,-0.002819155106075444,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014587093718398947,0.0,0.0,0.0,0.0,0.01152573986694394,0.008448594647554541,0.0,0.0,0.0,0.007420756284825858,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03495497767969202,0.0,0.0,0.0,0.0,0.008883752909099485,-0.005892625616068181,0.0,0.0,0.0,-0.0007013448122293875,0.0,0.0
2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004527810380923314,0.0,0.0,0.0,0.0,-0.023545301362250637,-0.013659906229614216,0.0,0.0,0.0,0.0066687028280409955,0.0,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023044511236843812,0.0,0.0,0.0,0.0,0.01333088693210116,0.007838968921781042,0.0,0.0,0.0,-0.0003486592544145184,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01037352193660468,0.0,0.0,0.0,0.0,-0.006190872843259143,-1.1102230246251565e-16,0.0,0.0,0.0,0.0013953197154614738,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00329453927304435,0.0,0.0,0.0,0.0,0.025306716423405984,0.021519362716595047,0.0,0.0,0.0,0.0031347192302939586,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052537206031037176,0.0,0.0,0.0,0.0,0.013290339511637494,0.00989828717862884,0.0,0.0,0.0,0.017732149639936745,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014747453837329783,0.0,0.0,0.0,0.0,-0.010305537747231641,0.0015079486037188339,0.0,0.0,0.0,-0.01013615883800556,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031665125820488083,0.0,0.0,0.0,0.0,0.020068240918994507,0.012798095171418389,0.0,0.0,0.0,-0.006709273334455923,0.0,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011839736130995093,0.0,0.0,0.0,0.0,-0.0009280924391112944,-0.013627697133341443,0.0,0.0,0.0,-0.013508662777895974,0.0,0.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020453896980324737,0.0,0.0,0.0,0.0,-0.005201593016977646,0.0020095884726507585,0.0,0.0,0.0,-0.009369103815988322,0.0,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008784789261075954,0.0,0.0,0.0,0.0,0.005602474565828963,0.002005783014937812,0.0,0.0,0.0,-0.0014553249668520785,0.0,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010159658447970732,0.0,0.0,0.0,0.0,0.005756667873240584,0.004753497398700457,0.0,0.0,0.0,-0.0043714042833612465,0.0,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019941337903598755,0.0,0.0,0.0,0.0,0.007754808821184289,-0.021414126928495647,0.0,0.0,0.0,-0.01646552725554795,0.0,0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837835349702698,0.0,0.0,0.0,0.0,-0.02107002046766404,-0.0025450392278896228,0.0,0.0,0.0,-0.004464373593069726,0.0,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016023765920298305,0.0,0.0,0.0,0.0,0.0013102726617666427,-0.0035712765514359646,0.0,0.0,0.0,-0.0014946838353013803,0.0,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05126655166106242,0.0,0.0,0.0,0.0,0.007476521467908004,-0.006144409645989279,0.0,0.0,0.0,0.058383012581785465,0.0,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020080472951680473,0.0,0.0,0.0,0.0,-0.10575144632881084,0.0,0.0,0.0,0.0,-0.01626564248734297,0.0,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023711739132544762,0.0,0.0,0.0,0.0,-0.030705319181300816,-0.02962367185403969,0.0,0.0,0.0,-0.01581585328725943,0.0,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015892288007733568,0.0,0.0,0.0,0.0,-0.02311657925900701,-0.021237209837314475,0.0,0.0,0.0,-0.016800700474427832,0.0,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03808629665111718,0.0,0.0,0.0,0.0,-0.03045562794308454,-0.03146195467477064,0.0,0.0,0.0,-0.015601579276226518,0.0,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044345921291271795,0.0,0.0,0.0,0.0,-0.0031639092082254017,-0.0005599535607826445,0.0,0.0,0.0,0.0098109701406639,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002646092753972596,-0.01061593842286912,0.0,0.0,0.0,0.0,0.0038541456685523556,0.005884063254905314,0.0,0.0,0.0,0.009716129120540762,0.0,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01152354104563047,0.041998840820603345,0.0,0.0,0.0,0.0,0.004065017238575885,0.0,0.0,0.0,0.0,0.011843289203702145,0.0,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013698064936678023,-0.017063921332975074,0.0,0.0,0.0,0.0,0.008771959175404964,0.02172685491668247,0.0,0.0,0.0,0.004388655953186715,0.0,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064980146452999765,-0.005387399876490395,0.0,0.0,0.0,0.0,0.01895201108413369,-0.002998545483493653,0.0,0.0,0.0,-0.015294579508743689,0.0,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002582502673056597,-0.0018056737862343075,0.0,0.0,0.0,0.0,0.006832681020706666,0.018047099938115707,0.0,0.0,0.0,0.017381652347452148,0.0,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017816256596223212,-0.011757816929995113,0.0,0.0,0.0,0.0,-0.006348548288956035,0.008058371250361684,0.0,0.0,0.0,-0.0025445512773369927,0.0,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02692429010808728,0.12660170106865465,0.0,0.0,0.0,0.0,0.004626494214186261,0.017852343041592444,0.0,0.0,0.0,0.031341065172521,0.0,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015060539461253297,0.022185375509257144,0.0,0.0,0.0,0.0,-0.0035086267930979353,0.013612618314309488,0.0,0.0,0.0,0.01943420685141617,0.0,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032371060493999737,-0.010309474094954307,0.0,0.0,0.0,0.0,0.020026203985275215,0.01575405893257087,0.0,0.0,0.0,-0.004159084473407071,0.0,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003382822251409845,-0.034264928114335236,0.0,0.0,0.0,0.0,-0.030204806975809406,-0.01678132410812505,0.0,0.0,0.0,-0.010093757380457369,0.0,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010789081534182454,0.02412681826849239,0.0,0.0,0.0,0.0,0.011345727581627107,0.07059765520063577,0.0,0.0,0.0,0.016525691849988533,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00633749917094395,0.05764940641749483,0.0,0.0,0.0,0.0,0.01605817626642403,0.02753616358078359,0.0,0.0,0.0,0.0020753524568479786,0.0,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009944172470391366,0.013365082565387265,0.0,0.0,0.0,0.0,-0.014288901264424059,-0.015074704320713062,0.0,0.0,0.0,0.0020713702877590556,0.0,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01325688387322499,-0.03775523565003647,0.0,0.0,0.0,0.0,-0.010322785615496488,0.0,0.0,0.0,0.0,-0.014123370910302246,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015609317114507748,0.005105770943327315,0.0,0.0,0.0,0.0,0.012428015640722156,0.0,0.0,0.0,0.0,-0.01188009057748618,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005300923891904175,-0.012299132865654983,0.0,0.0,0.0,0.0,-0.00504169361391027,0.0,0.0,0.0,0.0,0.001414735847672377,0.0,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010182600264104336,0.06551164688303968,0.0,0.0,0.0,0.0,0.014761069361063806,0.0,0.0,0.0,0.0,0.010593201573975142,0.0,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665649387742635,0.0,0.0,0.0,0.0,0.0206249412533821,0.0,0.0,0.0,0.0,0.021313422168633078,0.0,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013205665934351574,-0.007884415475740092,0.0,0.0,0.0,0.0,0.0008510272377186823,0.0,0.0,0.0,0.0,-0.00821046768704059,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022272789715573893,0.0,0.0,0.0,0.0,0.0,0.008501511416677765,0.0,0.0,0.0,0.0,0.0013798974787140317,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004722209157200119,0.0,0.0,0.0,0.0,0.0,0.018967484718443783,0.0,0.0,0.0,0.0,-0.009645530415245407,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01914565994220485,0.0,0.0,0.0,0.0,0.0,0.02502597262959605,0.0,0.0,0.0,0.0,0.004174187136503527,0.0,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004679590488110952,0.0,0.0,0.0,0.0,0.0,0.006860128792166353,0.0,0.0,0.0,0.0,0.007620315870302319,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005805248325201573,0.0,0.0,0.0,0.0,0.0,0.02184382092963011,0.0,0.0,0.0,0.0,0.004812377933767209,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008523674324482533,0.0,0.0,0.0,0.0,0.0,0.019611703416525295,0.0,0.0,0.0,0.0,0.01060572767798118,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008651246556305225,0.0,0.0,0.0,0.0,0.0,-0.01954239937204255,0.0,0.0,0.0,0.0,0.0033854208793839824,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01731901216624232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03947357692390363,0.0,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010227614689370945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056665728511191005,0.0,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055517509965616885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045976099470821374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025367883914757194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010062583204013098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005977413687800914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026391446103143812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005793302378952259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009643183920809761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019605894427839887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005107335726437734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034883518522523804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004722012715725699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00620129410703818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012391654325212942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008522740611420776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005591192531874567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117567086742425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009410381689279879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005692926840145274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,0.0,0.0,0.0,0.0,0.01345726824951815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19,0.0,0.0,0.0,0.0,0.038749328831441776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20,0.0,0.0,0.0,0.0,0.024435086019779728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,0.0,0.0,0.0,0.0,0.020151034351550523,0.0,0.0,0.0,0.0,0.0,0.0022554583021014434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,0.0,0.0,0.0,0.0,0.005973553091311201,0.0,0.0,0.0,0.0,0.0,-0.007709176434044229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,0.0,0.0,0.0,0.0,0.0127867207326271,0.0,0.0,0.0,0.0,0.0,0.017230643217785113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26,0.0,0.0,0.0,0.0,0.014531596100294975,0.0,0.0,0.0,0.0,0.0,0.006427862076809676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0,-0.03513529118923364,0.0,0.0,0.0,0.0,0.0,-0.035389581327113784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,0.0,0.0,0.0,0.0,-0.02623640023095397,0.0,0.0,0.0,0.0,0.0,0.015422904740471921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,0.0,0.0,0.0,0.0,-0.025169814345609276,0.0,0.0,0.0,0.0,0.0,-0.01649273695230613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.014245519450571953,0.0,0.0,0.0,0.0,0.0,0.005927733659639056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,0.0,0.0,0.0,0.0,0.019350219156630155,0.0,0.0,0.0,0.0,0.0,-0.0013955938825208625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,0.0,0.0,0.0,0.0,-0.001610167674601759,0.0,0.0,0.0,0.0,0.0,0.0012424207592662828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,0.0,0.0,0.0,0.0,-0.0006001252666244516,0.0,0.0,0.0,0.0,0.0,0.0006202010724172258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,0.0,0.0,0.0,0.0,0.006041592467567414,0.0,0.0,0.0,0.0,0.0,0.004185107228010132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,0.0,0.0,0.0,0.0,-0.00566955173750161,0.0,0.0,0.0,0.0,0.0,-0.003087184448455682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,0.0,0.0,0.0,0.0,0.010766058172929638,0.0,0.0,0.0,0.0,0.0,-0.003870760799361328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,0.0,0.0,0.0,0.0,0.008981343224323757,0.0,0.0,0.0,0.0,0.0,-0.003497289907580692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,0.0,0.0,0.0,0.0,-0.0054436113519900076,0.0,0.0,0.0,0.0,0.0,0.0008579314567511709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0,0.0,0.0004065802931181306,0.0,0.0,0.0,0.0,0.0,-0.005532785917256922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,0.0,0.0,0.0,0.0,0.012828079717897456,0.0,0.0,0.0,0.0,0.0,0.002350801418961934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-17,0.0,0.0,0.0,0.0,-0.0014597778993603594,0.0,0.0,0.0,0.0,0.0,0.004221491130171007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-18,0.0,0.0,0.0,0.0,-0.015279573924288803,0.0,0.0,0.0,0.0,0.0,0.008329318758854898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19,0.0,0.0,0.0,0.0,-0.02906555706517866,0.0,0.0,0.0,0.0,0.0,-0.018605674237883507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,0.0,0.0,0.0,0.0,-0.004702813849501886,0.0,0.0,0.0,0.0,0.0,-0.004247919719127524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,0.0,0.0,0.0,0.0,0.021242198359222364,0.0,0.0,0.0,0.0,0.0,0.007426010582092912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24,0.0,0.0,0.0,0.0,-0.005830222179300293,0.0,0.0,0.0,0.0,0.0,0.001098057090701099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004042926946236258,0.0,0.0,0.0
2021-02-25,0.0,0.0,0.0,0.0,-0.03639648132889883,0.0,0.0,0.0,0.0,0.0,-0.00846003892732794,0.0,-0.009140159938698933,0.0,0.0,0.0,0.0,0.0,0.0020740043342353243,0.0,0.0,0.0
2021-02-26,-0.011349125062328491,0.0,0.0,0.0,0.011504126389461966,0.0,0.0,0.0,0.0,0.0,-0.0240955969765132,0.0,-0.015384619696315438,0.0,0.0,0.0,0.0,0.0,-0.009757191110197905,0.0,0.0,0.0
2021-03-01,0.053851359737773885,0.0,0.0,0.0,0.028297643981137988,0.0,0.0,0.0,0.0,0.0,0.006152523087074924,0.0,0.011160527702783085,0.0,0.0,0.0,0.0,0.0,0.005971794239938433,0.0,0.0,0.0
2021-03-02,-0.020893805404288757,0.0,0.0,0.0,-0.022309455681960078,0.0,0.0,0.0,0.0,0.0,-0.003137891131039794,0.0,-0.009591102714550104,0.0,0.0,0.0,0.0,0.0,-0.005343145209813938,0.0,0.0,0.0
2021-03-03,-0.024456423404005778,0.0,0.0,0.0,-0.013861053439348292,0.0,0.0,0.0,0.0,0.0,-0.005972548923116716,0.0,-0.01936815505893008,0.0,0.0,0.0,0.0,0.0,0.026261115812718616,0.0,0.0,0.0
